|NAME                     |ADDRESS                  |CONSUMER_COUNT |MESSAGE_COUNT |MESSAGES_ADDED |DELIVERING_COUNT |MESSAGES_ACKED |
|SOI.RES.INT.HK.ICALHK2.SVC2.FW1_5.V1|SOI.RES.INT.HK.ICALHK2.SVC2.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK_SVC1_FW1_5.V1_0|SOI.RES.INT.HK.ICALHK_SVC1_FW1_5.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ISSUEDDEVICEADMINISTRATION.V1_0.SD|SOI.RES.INT.HK.ISSUEDDEVICEADMINISTRATION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ISSUEDDEVICEADMINISTRATION.V1_0.SD.MED|SOI.RES.INT.HK.ISSUEDDEVICEADMINISTRATION.V1_0.SD.MED|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ISSUEDDEVICEAOI.RES.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|SOI.RES.INT.HK.ISSUEDDEVICEAOI.RES.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ISSUEDDEVICETRACKING.V1_0.SD|SOI.RES.INT.HK.ISSUEDDEVICETRACKING.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V1_0.ISMOHK|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.APIMHK|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.APIMHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CONSUMERSERVICES.CONSUMERINVESTMENTS.V1_0|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.CONSUMERSERVICES.CONSUMERINVESTMENTS.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.OPERATIONALSERVICES.REWARDSPOINTSADMINISTRATION.V1_0|SOI.RES.INT.HK.OPERATIONSANDEXECUTION.OPERATIONALSERVICES.REWARDSPOINTSADMINISTRATION.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ORCHSVC_V4_4|SOI.RES.INT.HK.ORCHSVC_V4_4|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PARTYAUTHENTICATION.V1_0.SD|SOI.RES.INT.HK.PARTYAUTHENTICATION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD|SOI.RES.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD.MED|SOI.RES.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD.MED|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PARTYDATAMANAGEMENT_2.V1_0.SD|SOI.RES.INT.HK.PARTYDATAMANAGEMENT_2.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTEXECUTION.V1_0.SD|SOI.RES.INT.HK.PAYMENTEXECUTION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTORDER.V1_0.IBHK|SOI.RES.INT.HK.PAYMENTORDER.V1_0.IBHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTORDER.V1_0.ICALHK|SOI.RES.INT.HK.PAYMENTORDER.V1_0.ICALHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTORDER.V1_0.IVR|SOI.RES.INT.HK.PAYMENTORDER.V1_0.IVR|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTORDER.V1_0.MIBH|SOI.RES.INT.HK.PAYMENTORDER.V1_0.MIBH|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PAYMENTORDER.V1_0.SD.BILLPAY|SOI.RES.INT.HK.PAYMENTORDER.V1_0.SD.BILLPAY|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.POSITIONKEEPING.V1_0.SD|SOI.RES.INT.HK.POSITIONKEEPING.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.POSITIONMANAGEMENT.V1_0.SD|SOI.RES.INT.HK.POSITIONMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PUBLICREFERENCEDATAMANAGEMENT.V1_0.SD|SOI.RES.INT.HK.PUBLICREFERENCEDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.PWEBHK.SVC1.FW1_5.V1|SOI.RES.INT.HK.PWEBHK.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0.ISMOHK|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|SOI.RES.INT.HK.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.REMITTANCEEXECUTION.V1_0.SD|SOI.RES.INT.HK.REMITTANCEEXECUTION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.REQUESTCORRESPONDENCE.V1_0|SOI.RES.INT.HK.REQUESTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|SOI.RES.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V1_0|SOI.RES.INT.HK.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|SOI.RES.INT.HK.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|SOI.RES.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_1.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_1.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_2.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_2.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_3.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_3.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0.ISMOHK|SOI.RES.INT.HK.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.SALESANDSVCS.CUSTMGMT.CUSTACCENTITLEMENT.V1_0|SOI.RES.INT.HK.SALESANDSVCS.CUSTMGMT.CUSTACCENTITLEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IAMSG.SVC1.FW1_5.V1|SOI.RES.INT.IAMSG.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBCN.MED.FW1_4.V1_0|SOI.RES.INT.IBCN.MED.FW1_4.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBHK.SVC1.FW1_3.V1|SOI.RES.INT.IBHK.SVC1.FW1_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBHK_MED1_FW1_5.V1_0|SOI.RES.INT.IBHK_MED1_FW1_5.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBHK_SVC1_FW1_6.V1_0|SOI.RES.INT.IBHK_SVC1_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBHK_SVC2_FW1_6.V1_0|SOI.RES.INT.IBHK_SVC2_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBHK_SVC3_FW1_6.V1_0|SOI.RES.INT.IBHK_SVC3_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.FINCUSTPROFUPD.FW1_4.V1|SOI.RES.INT.IBRH1.FINCUSTPROFUPD.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.ORCHSVC.INQPARTYPROD.FW1_0_V1|SOI.RES.INT.IBRH1.ORCHSVC.INQPARTYPROD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.ORCHSVC.INQPARTYPROF.FW1_0_V1|SOI.RES.INT.IBRH1.ORCHSVC.INQPARTYPROF.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|SOI.RES.INT.IBRH1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.ORCHSVC.PARTYPROFMOD.FW1_0_V1|SOI.RES.INT.IBRH1.ORCHSVC.PARTYPROFMOD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.ORCHSVC.PSEUDOLRMMOD.FW1_0_V1|SOI.RES.INT.IBRH1.ORCHSVC.PSEUDOLRMMOD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.SVC1.FW1_4.V1|SOI.RES.INT.IBRH1.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRH1.SVC2.FW1_4.V1|SOI.RES.INT.IBRH1.SVC2.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBRS.SVC1.FW1_4.V1|SOI.RES.INT.IBRS.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC10.FW1_5.V1|SOI.RES.INT.IBSG.SVC10.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC11.FW1_5.V1|SOI.RES.INT.IBSG.SVC11.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC2.FW2_3.V1|SOI.RES.INT.IBSG.SVC2.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC6.FW1_5.V1|SOI.RES.INT.IBSG.SVC6.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC7.FW1_5.V1|SOI.RES.INT.IBSG.SVC7.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG.SVC9.FW1_5.V1|SOI.RES.INT.IBSG.SVC9.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG3.SVC1.FW1_5.V1|SOI.RES.INT.IBSG3.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG4.SVC1.FW1_5.V1|SOI.RES.INT.IBSG4.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBSG5.SVC1.FW1_5.V1|SOI.RES.INT.IBSG5.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBTW_MED_FW1_4_V1|SOI.RES.INT.IBTW_MED_FW1_4_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IBTW_MED_FW1_4_V2|SOI.RES.INT.IBTW_MED_FW1_4_V2|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.OL.FW2_6|SOI.RES.INT.ICAL.OL.FW2_6|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.OL420.FW2_6|SOI.RES.INT.ICAL.OL420.FW2_6|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC1.FW1_2.V1|SOI.RES.INT.ICAL.SVC1.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC10.FW1_5.V1|SOI.RES.INT.ICAL.SVC10.FW1_5.V1|0              |0             |63             |0                |63             |
|SOI.RES.INT.ICAL.SVC12.FW1_5.V1commit|SOI.RES.INT.ICAL.SVC12.FW1_5.V1commit|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC2.FW1_2.V1|SOI.RES.INT.ICAL.SVC2.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC3.FW1_4.V1|SOI.RES.INT.ICAL.SVC3.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC3.FW1_5.V1|SOI.RES.INT.ICAL.SVC3.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC5.FW1_5.V1|SOI.RES.INT.ICAL.SVC5.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC7.FW1_5.V1|SOI.RES.INT.ICAL.SVC7.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICAL.SVC8.FW1_5.V1|SOI.RES.INT.ICAL.SVC8.FW1_5.V1|0              |0             |41             |0                |41             |
|SOI.RES.INT.ICAL.SVC9.FW1_5.V1|SOI.RES.INT.ICAL.SVC9.FW1_5.V1|0              |0             |480            |0                |480            |
|SOI.RES.INT.ICALHK1.FINCUSTPROFUPD.FW1_4.V1|SOI.RES.INT.ICALHK1.FINCUSTPROFUPD.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICALHK1.ORCHSVC.INQPARTYPROD.FW1_0_V1|SOI.RES.INT.ICALHK1.ORCHSVC.INQPARTYPROD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICALHK1.ORCHSVC.INQPARTYPROF.FW1_0_V1|SOI.RES.INT.ICALHK1.ORCHSVC.INQPARTYPROF.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICALHK1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|SOI.RES.INT.ICALHK1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ICALHK1.SVC1.FW1_4.V1|SOI.RES.INT.ICALHK1.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.APIM_HTTPSPROXY_V2_3-1|SOI.RES.INT.IN.APIM_HTTPSPROXY_V2_3-1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.APIM_HTTPSPROXY_V2_3-2|SOI.RES.INT.IN.APIM_HTTPSPROXY_V2_3-2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BIPADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BIPADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BRANCHNETWORKMANAGEMENT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BRANCHNETWORKMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BSFRETRYMGMT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.BSFRETRYMGMT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYADAPTER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYADAPTER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CARDFACILITYCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.COMPLIANCECHECKS.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.COMPLIANCECHECKS.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.COMPLIANCECHECKSADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.COMPLIANCECHECKSADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONSUMERFINANCEDATASYNC.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONSUMERFINANCEDATASYNC.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONSUMERFINANCESERVICES.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONSUMERFINANCESERVICES.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONTACTDIALOGUE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CORRESPONDENCEBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CORRESPONDENCEBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERACCESSENTITLEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERACCESSENTITLEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERACCESSENTITLEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERACCESSENTITLEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERCASE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERCASE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMEREVENTHISTORY.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMEREVENTHISTORY.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERMASTER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERMASTER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERMASTERBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.CUSTOMERMASTERBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DEPOSITACCOUNTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DOCUMENTSERVICES.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.DOCUMENTSERVICES.V1_0|0              |0             |0              |0                |0              |
